ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:32:50,server_17,53.17,47.04,518.32,725.55,12.54
22:32:50,server_16,39.56,31.15,163.12,137.52,8751.06
22:32:50,server_15,42.01,49.14,440.06,643.75,48.25
22:32:50,server_14,98.82,90.29,964.35,968.39,141.58
22:32:50,server_13,21.31,11.38,220.82,218.23,7.99
22:32:50,server_11,36.28,35.38,172.32,181.04,6536.5
22:32:50,server_3,43.84,23.32,96.11,87.32,8769.62
22:32:50,server_9,19.21,92.16,138.23,175.78,0.0
22:32:50,server_8,34.05,38.31,338.25,301.31,32.46
22:32:50,server_7,21.47,45.12,180.65,216.9,7259.41
22:32:50,server_6,51.7,45.46,19787.13,17251.94,99.1
22:32:50,server_5,57.23,64.27,503.39,687.06,116.67
22:32:50,server_4,85.94,88.16,919.86,473.01,84.42
22:32:50,server_10,64.38,60.32,710.82,493.46,117.73
22:32:50,server_2,86.32,84.9,914.45,733.62,0.0
22:32:50,server_1,52.95,49.63,605.27,419.6,40.54
22:32:55,server_13,40.16,60.26,379.05,415.97,89.4
22:32:55,server_14,34.93,24.88,339.4,255.83,0.0
22:32:55,server_15,97.07,82.02,998.74,859.94,65.15
22:32:55,server_16,42.05,51.59,303.97,251.05,75.83
22:32:55,server_20,9.84,83.21,147.36,209.68,67.68
22:32:55,server_18,28.69,30.28,309.95,410.16,132.68
22:32:55,server_19,53.51,54.69,16883.94,18281.3,164.8
22:32:55,server_12,49.2,53.1,4346.15,4976.93,1377.56
22:32:55,server_17,98.66,98.37,989.25,550.15,174.66
22:32:55,server_11,62.38,54.35,2224.44,1882.0,569.85
22:32:55,server_10,85.8,85.85,763.6,429.93,107.42
22:32:55,server_9,22.96,39.25,123.13,128.18,0.0
22:32:55,server_2,48.24,51.84,2617.28,3079.86,870.92
22:32:55,server_3,65.17,49.78,19504.79,23337.52,196.72
22:32:55,server_4,30.91,13.95,379.61,550.27,85.04
22:32:55,server_1,97.88,84.46,1012.1,516.65,96.94
22:32:55,server_6,93.5,86.87,967.72,672.39,32.84
22:32:55,server_7,9.11,86.66,106.98,124.79,102.66
22:32:55,server_8,47.16,59.44,463.55,444.22,0.0
22:32:55,server_5,38.9,52.59,387.16,242.46,69.77
22:33:00,server_12,20.5,36.89,159.05,139.72,51.64
22:33:00,server_19,36.34,38.61,107.97,151.08,6023.39
22:33:00,server_18,35.09,47.4,189.58,222.93,3057.38
22:33:00,server_17,48.42,66.01,493.05,577.01,116.6
22:33:00,server_16,30.23,42.53,327.15,191.9,45.73
22:33:00,server_15,25.96,40.81,243.58,358.25,91.3
22:33:00,server_14,73.13,47.65,19748.57,17737.48,69.31
22:33:00,server_13,89.15,8.22,940.91,1100.0,90.19
22:33:00,server_11,38.13,60.18,405.64,269.95,69.27
22:33:00,server_20,63.28,56.78,12924.97,13265.18,84.7
22:33:00,server_9,86.1,20.82,899.26,1017.59,18.58
22:33:00,server_1,98.03,26.14,976.59,1347.17,57.57
22:33:00,server_2,21.43,44.04,233.82,306.76,33.4
22:33:00,server_3,55.81,44.77,1538.54,1402.16,1948.94
22:33:00,server_4,12.39,94.25,56.02,62.7,64.17
22:33:00,server_10,32.12,33.39,335.08,255.03,54.31
22:33:00,server_6,92.74,85.56,900.82,1003.4,37.25
22:33:00,server_7,55.91,60.87,522.96,556.5,37.88
22:33:00,server_8,62.11,44.65,1089.82,1176.47,917.98
22:33:00,server_5,63.61,50.49,7537.83,6528.16,18.27
22:33:05,server_19,29.82,48.19,263.65,374.75,26.78
22:33:05,server_18,88.34,27.77,936.82,724.62,165.86
22:33:05,server_17,96.79,85.97,937.1,710.77,92.45
22:33:05,server_16,72.84,37.23,5706.41,4784.57,72.0
22:33:05,server_15,62.83,32.88,18933.95,18710.2,115.77
22:33:05,server_14,47.25,46.98,454.74,601.46,69.81
22:33:05,server_13,67.55,30.25,19225.9,18529.62,3.96
22:33:05,server_12,26.14,95.17,251.55,163.45,38.1
22:33:05,server_11,97.86,91.39,1007.82,1219.11,137.37
22:33:05,server_20,64.26,34.2,7033.31,8140.61,199.41
22:33:05,server_9,88.85,82.93,870.17,931.8,169.48
22:33:05,server_1,77.65,38.63,12434.72,13977.38,9.24
22:33:05,server_2,79.91,33.28,15488.88,18448.65,18.1
22:33:05,server_3,93.03,85.86,884.64,1161.57,88.4
22:33:05,server_4,45.55,64.72,457.96,331.27,71.85
22:33:05,server_10,97.08,99.99,937.71,1216.66,135.3
22:33:05,server_6,17.15,85.71,222.62,171.61,108.75
22:33:05,server_7,43.39,41.08,3805.39,4237.54,733.92
22:33:05,server_8,13.16,93.78,74.99,85.64,81.91
22:33:05,server_5,38.65,30.63,138.0,102.52,4773.63
22:33:10,server_11,65.39,57.1,17087.74,13753.52,165.78
22:33:10,server_19,88.91,91.42,889.74,803.59,0.0
22:33:10,server_18,43.1,20.83,142.17,87.44,4437.32
22:33:10,server_17,10.17,94.36,0.0,0.0,34.57
22:33:10,server_16,52.35,63.76,523.03,315.02,44.48
22:33:10,server_15,23.04,16.47,311.21,156.19,132.18
22:33:10,server_14,34.95,49.24,248.83,156.85,15.31
22:33:10,server_13,16.0,80.77,184.23,220.21,55.77
22:33:10,server_12,60.8,55.4,2702.67,3194.28,851.72
22:33:10,server_20,38.46,44.77,345.99,309.41,43.92
22:33:10,server_10,25.37,23.18,71.02,100.41,3071.48
22:33:10,server_8,57.11,68.81,540.4,752.06,90.87
22:33:10,server_9,33.14,44.42,314.44,243.75,178.8
22:33:10,server_1,36.85,34.92,376.79,363.38,0.0
22:33:10,server_2,25.57,42.87,235.18,133.51,46.76
22:33:10,server_3,37.44,21.07,164.49,99.46,4961.77
22:33:10,server_5,83.36,8.26,818.96,997.42,57.33
22:33:10,server_6,96.95,92.31,1006.47,859.47,93.25
22:33:10,server_7,41.68,59.48,3177.35,3802.53,1172.26
22:33:10,server_4,94.1,29.7,985.26,720.48,93.82
22:33:15,server_20,32.05,53.93,305.8,323.81,58.94
22:33:15,server_19,35.51,31.3,375.31,287.83,41.95
22:33:15,server_18,33.39,41.66,382.53,439.38,55.86
22:33:15,server_17,67.87,59.54,4115.7,4577.6,1865.71
22:33:15,server_16,26.65,33.39,271.59,314.23,21.84
22:33:15,server_15,65.06,55.56,3392.3,3488.07,1681.28
22:33:15,server_14,94.17,88.69,970.6,1261.13,40.77
22:33:15,server_13,45.24,48.29,416.2,608.46,68.25
22:33:15,server_12,93.25,95.06,842.06,497.07,87.83
22:33:15,server_11,64.37,85.66,718.27,963.43,85.15
22:33:15,server_9,24.23,40.97,186.63,182.67,5.39
22:33:15,server_1,45.01,59.3,369.48,391.46,67.65
22:33:15,server_2,36.83,45.04,311.25,227.78,0.0
22:33:15,server_3,26.27,80.28,196.83,115.59,24.8
22:33:15,server_4,63.12,64.3,662.01,697.3,39.09
22:33:15,server_10,60.99,67.67,680.23,888.0,110.08
22:33:15,server_6,67.23,64.68,1475.3,1639.95,1579.84
22:33:15,server_7,85.89,10.7,829.48,611.98,61.37
22:33:15,server_8,59.15,43.52,2505.33,2712.86,657.23
22:33:15,server_5,20.02,40.12,197.19,161.42,0.0
22:33:20,server_12,6.89,98.25,19.55,13.74,91.79
22:33:20,server_20,58.94,62.49,4229.56,3755.97,699.22
22:33:20,server_19,96.73,15.69,937.36,929.48,121.67
22:33:20,server_18,62.77,57.82,11013.34,9512.69,140.78
22:33:20,server_17,6.64,95.99,113.07,163.25,81.69
22:33:20,server_16,49.68,49.6,432.29,563.6,98.13
22:33:20,server_15,67.55,65.64,4679.3,5459.34,1092.28
22:33:20,server_14,52.05,30.91,9597.75,8104.83,149.49
22:33:20,server_13,34.92,31.55,332.7,342.88,31.48
22:33:20,server_11,62.43,79.54,572.08,385.55,72.01
22:33:20,server_10,20.39,34.89,131.3,68.7,0.0
22:33:20,server_9,46.34,51.65,434.15,598.81,60.48
22:33:20,server_2,33.11,47.75,51.9,41.15,3143.83
22:33:20,server_3,27.59,84.56,120.63,146.11,128.03
22:33:20,server_4,77.1,48.43,19309.58,16109.14,180.32
22:33:20,server_1,41.58,20.98,8.5,9.47,5537.78
22:33:20,server_6,87.97,98.46,911.58,539.24,41.96
22:33:20,server_7,50.22,47.28,518.68,442.2,15.38
22:33:20,server_8,40.96,41.81,379.26,516.12,121.85
22:33:20,server_5,46.51,39.18,484.06,418.62,1.17
22:33:25,server_12,95.72,93.02,901.02,472.59,5.77
22:33:25,server_19,45.94,54.6,420.99,426.63,42.99
22:33:25,server_18,33.87,28.18,400.37,509.58,21.16
22:33:25,server_17,74.59,44.1,12572.06,11994.68,39.27
22:33:25,server_16,47.4,46.45,454.06,481.47,29.02
22:33:25,server_15,32.64,35.67,419.99,561.88,10.22
22:33:25,server_14,49.87,48.96,490.42,267.64,89.96
22:33:25,server_13,42.1,40.71,4174.44,4165.31,1560.56
22:33:25,server_11,99.49,0.21,1000.88,1082.68,71.09
22:33:25,server_20,31.76,26.78,300.6,231.55,5.55
22:33:25,server_9,48.93,45.33,1840.13,2152.56,776.34
22:33:25,server_1,74.63,58.02,18552.31,18269.46,41.94
22:33:25,server_2,24.81,32.84,140.35,189.81,3451.94
22:33:25,server_3,52.72,57.34,2856.08,2883.49,1961.39
22:33:25,server_4,62.7,35.35,13432.46,14913.22,145.56
22:33:25,server_10,48.72,35.09,54.11,32.13,6002.78
22:33:25,server_6,46.95,64.28,3267.26,2802.27,1814.14
22:33:25,server_7,49.16,67.66,4247.71,4837.69,906.26
22:33:25,server_8,55.48,57.74,594.7,773.6,148.74
22:33:25,server_5,67.19,33.65,6982.93,5807.45,132.97
22:33:30,server_12,37.37,33.04,106.01,77.95,7064.69
22:33:30,server_19,55.61,62.72,2124.17,2456.18,1824.77
22:33:30,server_18,48.64,45.11,55.66,36.58,9710.04
22:33:30,server_17,43.67,27.86,59.27,86.97,7418.38
22:33:30,server_16,0.9,98.95,37.96,38.16,95.34
22:33:30,server_15,29.4,98.2,262.47,152.83,74.31
22:33:30,server_14,41.67,46.38,342.09,247.34,0.0
22:33:30,server_13,54.73,55.52,487.13,262.83,0.0
22:33:30,server_11,28.48,44.66,299.41,397.61,57.96
22:33:30,server_20,94.61,88.06,948.11,1041.14,140.74
22:33:30,server_9,25.51,23.26,301.6,351.13,22.39
22:33:30,server_1,68.9,49.93,13932.28,15615.4,148.52
22:33:30,server_2,30.36,73.23,336.1,227.51,20.02
22:33:30,server_3,46.99,35.2,116.22,112.49,3696.7
22:33:30,server_4,66.14,55.7,2368.99,2595.57,560.27
22:33:30,server_10,42.24,42.57,160.15,170.72,5830.45
22:33:30,server_6,43.54,51.22,421.43,485.54,181.9
22:33:30,server_7,13.52,89.93,196.62,136.35,0.0
22:33:30,server_8,62.23,52.67,10424.97,10579.93,112.43
22:33:30,server_5,94.3,98.84,940.63,1284.54,64.77
22:33:35,server_11,95.28,24.39,985.45,1350.36,79.91
22:33:35,server_19,95.22,90.44,965.79,640.64,168.49
22:33:35,server_18,68.22,58.61,750.74,758.84,38.27
22:33:35,server_17,46.66,54.85,2809.46,2877.84,1210.27
22:33:35,server_16,24.78,81.67,217.55,224.86,45.86
22:33:35,server_15,50.42,47.58,2794.71,2493.57,1979.26
22:33:35,server_14,43.8,50.03,1000.91,1161.6,792.06
22:33:35,server_13,39.88,44.47,434.36,388.38,139.82
22:33:35,server_12,87.33,98.79,791.26,1030.53,97.91
22:33:35,server_20,26.68,29.12,71.0,52.28,4050.24
22:33:35,server_10,96.75,82.45,1064.93,1128.02,20.51
22:33:35,server_8,59.79,39.25,8083.75,7380.39,190.29
22:33:35,server_7,49.22,29.37,485.79,266.65,1.67
22:33:35,server_6,65.24,52.81,1324.49,1361.43,899.97
22:33:35,server_5,46.37,46.75,1333.07,1432.2,771.95
22:33:35,server_4,65.17,58.25,3173.08,3637.29,509.77
22:33:35,server_3,53.14,52.44,2504.67,2558.05,1977.85
22:33:35,server_2,41.77,46.7,337.29,409.41,45.79
22:33:35,server_1,53.8,57.51,436.03,273.79,37.86
22:33:35,server_9,21.54,90.47,227.77,179.58,73.21
22:33:40,server_13,58.52,46.19,2226.89,2176.81,1578.07
22:33:40,server_14,63.85,73.38,679.47,764.92,62.55
22:33:40,server_15,23.55,39.97,219.94,265.73,45.37
22:33:40,server_12,76.74,47.62,9061.71,10355.06,171.54
22:33:40,server_17,40.15,55.19,363.83,508.07,21.66
22:33:40,server_18,48.87,43.68,457.27,241.42,47.61
22:33:40,server_19,40.65,24.57,173.46,99.64,5217.25
22:33:40,server_16,55.57,32.27,7099.11,6332.43,36.26
22:33:40,server_11,65.17,49.97,4354.01,3786.91,800.38
22:33:40,server_20,86.53,92.04,741.91,531.47,52.27
22:33:40,server_9,72.47,34.08,15186.19,13442.35,192.66
22:33:40,server_1,96.45,24.2,971.03,1031.93,83.4
22:33:40,server_2,26.53,28.84,14.17,13.74,9926.06
22:33:40,server_3,69.91,62.64,639.25,362.77,40.01
22:33:40,server_4,67.2,74.45,701.18,929.96,163.18
22:33:40,server_10,22.75,30.82,198.15,201.52,0.0
22:33:40,server_6,92.48,95.73,958.4,1338.28,188.09
22:33:40,server_7,24.1,30.41,198.98,206.98,3041.11
22:33:40,server_8,94.59,99.54,1001.79,1429.02,163.66
22:33:40,server_5,36.01,29.05,272.26,342.63,94.18
22:33:45,server_19,55.5,57.54,612.28,669.03,50.5
22:33:45,server_18,95.08,94.3,977.65,1042.81,90.77
22:33:45,server_17,28.43,23.6,275.92,147.15,35.79
22:33:45,server_16,59.38,69.69,2188.93,2099.44,1900.36
22:33:45,server_15,22.85,49.51,216.4,322.73,93.05
22:33:45,server_14,67.99,57.25,15858.8,17174.7,14.45
22:33:45,server_13,44.97,54.97,437.34,364.7,0.0
22:33:45,server_12,85.84,25.71,867.32,1295.64,71.12
22:33:45,server_11,81.52,2.58,790.28,491.51,2.88
22:33:45,server_20,24.81,31.1,341.84,418.32,66.95
22:33:45,server_9,42.16,26.79,137.93,120.36,4582.35
22:33:45,server_1,41.96,58.72,451.63,391.08,0.0
22:33:45,server_2,36.75,59.82,343.61,323.03,127.7
22:33:45,server_3,37.01,23.23,94.88,125.09,8980.89
22:33:45,server_4,99.59,9.39,929.0,1073.48,0.0
22:33:45,server_10,89.65,87.24,864.15,1254.28,116.1
22:33:45,server_6,26.02,40.82,290.57,330.32,0.0
22:33:45,server_7,88.15,98.46,921.72,971.72,129.29
22:33:45,server_8,96.64,91.81,951.31,884.09,128.46
22:33:45,server_5,17.55,99.64,291.64,309.79,59.12
22:33:50,server_11,59.53,53.43,581.23,358.33,148.92
22:33:50,server_19,30.03,30.61,203.24,177.79,18.48
22:33:50,server_18,40.36,30.15,266.01,362.18,41.37
22:33:50,server_17,83.31,18.43,804.43,639.91,40.87
22:33:50,server_16,27.32,86.21,311.25,363.39,58.54
22:33:50,server_15,75.35,31.51,11598.89,12269.45,49.55
22:33:50,server_14,83.22,23.69,828.49,579.14,0.0
22:33:50,server_13,43.23,59.73,389.17,510.41,86.6
22:33:50,server_12,96.32,85.9,893.92,549.65,124.3
22:33:50,server_20,29.56,88.85,324.32,262.33,65.07
22:33:50,server_10,38.32,49.39,291.56,154.19,0.0
22:33:50,server_8,84.16,26.29,835.65,1138.87,0.0
22:33:50,server_9,83.07,3.05,862.23,605.67,106.65
22:33:50,server_1,24.36,39.66,260.94,137.03,102.57
22:33:50,server_2,96.71,6.99,875.73,748.34,7.58
22:33:50,server_3,28.95,99.57,238.68,264.86,75.68
22:33:50,server_5,20.97,81.3,267.06,166.98,16.93
22:33:50,server_6,68.32,51.75,19353.76,22818.46,62.57
22:33:50,server_7,85.8,17.93,853.92,428.43,0.0
22:33:50,server_4,60.65,48.46,637.67,720.84,23.95
22:33:55,server_20,57.13,45.19,669.13,1003.2,0.0
22:33:55,server_11,4.45,81.5,43.34,51.45,82.9
22:33:55,server_18,60.92,68.2,520.97,697.55,12.45
22:33:55,server_17,62.7,63.16,639.95,577.75,41.24
22:33:55,server_16,40.8,49.18,477.66,421.21,46.2
22:33:55,server_15,70.89,39.26,6651.05,6417.85,159.82
22:33:55,server_14,69.7,78.8,739.84,1029.1,24.67
22:33:55,server_13,13.88,86.21,87.54,52.49,50.52
22:33:55,server_12,43.53,38.65,448.43,616.25,18.13
22:33:55,server_19,97.6,88.04,949.69,568.88,9.56
22:33:55,server_10,24.13,42.94,51.94,40.56,9130.03
22:33:55,server_8,92.06,13.98,1035.03,610.68,0.0
22:33:55,server_1,66.42,51.71,6252.32,5460.42,91.97
22:33:55,server_2,20.86,27.61,52.34,52.63,8615.41
22:33:55,server_3,26.86,26.79,275.85,180.97,46.31
22:33:55,server_9,65.85,53.44,2234.65,2309.23,1085.09
22:33:55,server_5,45.71,53.87,487.09,695.56,17.9
22:33:55,server_6,27.15,28.21,332.67,210.98,54.61
22:33:55,server_7,29.75,39.86,233.35,292.65,112.91
22:33:55,server_4,76.9,35.5,15676.06,18422.62,167.94
22:34:00,server_13,59.77,58.88,628.39,576.58,27.11
22:34:00,server_20,61.83,69.27,596.93,527.25,125.51
22:34:00,server_19,45.22,62.25,412.26,221.47,85.12
22:34:00,server_18,88.54,29.26,851.05,508.13,34.46
22:34:00,server_17,61.2,79.53,642.27,542.59,0.0
22:34:00,server_16,61.01,44.39,1131.07,1168.3,1198.07
22:34:00,server_15,56.82,59.64,526.72,525.55,0.0
22:34:00,server_14,29.46,89.14,329.26,308.21,112.13
22:34:00,server_12,29.9,20.02,45.75,55.01,4899.66
22:34:00,server_11,38.01,56.63,401.35,378.91,52.15
22:34:00,server_1,73.22,40.96,15345.08,18283.93,124.1
22:34:00,server_9,51.39,44.89,534.74,498.56,0.0
22:34:00,server_8,64.79,59.3,624.25,496.7,0.0
22:34:00,server_7,76.21,58.73,12553.84,15060.47,97.93
22:34:00,server_6,82.6,20.57,764.06,614.86,78.01
22:34:00,server_5,25.15,40.88,281.23,248.23,50.6
22:34:00,server_4,57.85,61.87,1319.69,1213.05,822.91
22:34:00,server_3,95.02,22.48,976.92,821.97,131.36
22:34:00,server_2,33.42,36.92,73.17,52.77,3596.19
22:34:00,server_10,45.56,60.12,345.93,190.29,36.11
22:34:05,server_13,60.58,50.98,625.62,521.42,118.35
22:34:05,server_14,58.92,64.41,528.6,521.88,0.0
22:34:05,server_15,91.15,92.69,991.45,1241.23,76.89
22:34:05,server_16,24.32,25.51,192.34,113.47,0.0
22:34:05,server_12,88.93,7.67,972.88,1141.02,34.49
22:34:05,server_18,57.17,54.3,2911.86,2659.53,1721.89
22:34:05,server_19,59.22,77.1,557.77,696.7,93.13
22:34:05,server_20,35.46,24.6,314.75,435.03,30.38
22:34:05,server_17,51.69,56.65,444.07,431.95,34.35
22:34:05,server_11,26.61,82.54,297.07,225.31,4.66
22:34:05,server_1,5.1,97.34,89.48,60.25,32.42
22:34:05,server_9,45.86,56.21,506.0,366.99,33.71
22:34:05,server_8,0.32,96.27,30.87,26.79,76.67
22:34:05,server_7,25.94,25.01,191.58,124.37,7511.32
22:34:05,server_6,55.23,42.23,19178.31,21587.86,140.94
22:34:05,server_5,27.28,25.08,12.51,9.93,7284.48
22:34:05,server_4,67.9,47.16,4969.31,4392.86,1783.12
22:34:05,server_3,25.38,44.54,260.81,291.57,0.0
22:34:05,server_2,39.01,35.84,457.18,374.97,1.98
22:34:05,server_10,51.37,55.18,520.5,440.15,133.14
22:34:10,server_13,5.85,82.7,19.23,27.56,146.63
22:34:10,server_14,33.99,49.08,61.52,91.8,9318.52
22:34:10,server_15,27.23,12.01,213.11,282.11,47.38
22:34:10,server_16,73.96,31.31,8749.69,8487.47,161.42
22:34:10,server_20,68.5,83.02,646.21,737.95,153.69
22:34:10,server_18,51.65,34.99,16813.27,14378.2,40.51
22:34:10,server_19,30.69,25.43,37.92,24.19,9428.42
22:34:10,server_12,54.51,65.71,2755.21,2985.78,503.95
22:34:10,server_17,60.14,59.06,547.37,645.57,88.04
22:34:10,server_11,38.89,27.35,100.04,95.14,7843.99
22:34:10,server_10,26.7,23.25,341.92,342.25,24.72
22:34:10,server_9,59.58,74.01,614.28,317.58,38.39
22:34:10,server_2,23.83,15.91,284.75,368.4,90.39
22:34:10,server_3,86.96,16.19,838.28,857.76,62.65
22:34:10,server_4,52.12,57.59,497.59,545.23,5.93
22:34:10,server_1,35.41,19.77,433.91,422.36,0.76
22:34:10,server_6,64.44,42.12,14647.75,13941.86,191.18
22:34:10,server_7,1.92,93.44,49.22,30.88,35.35
22:34:10,server_8,0.7,88.36,0.0,0.0,20.83
22:34:10,server_5,63.41,46.2,594.34,748.91,80.02
22:34:15,server_12,98.36,18.79,976.89,763.29,120.24
22:34:15,server_19,44.78,42.97,414.98,548.1,130.65
22:34:15,server_18,30.82,21.92,154.86,105.45,9207.51
22:34:15,server_17,76.16,33.34,19706.38,19154.4,157.87
22:34:15,server_16,58.41,58.41,562.63,543.71,39.71
22:34:15,server_15,36.99,51.88,318.82,469.1,38.32
22:34:15,server_14,47.55,72.1,463.86,247.11,116.19
22:34:15,server_13,21.71,82.7,177.4,198.04,135.62
22:34:15,server_11,91.4,83.05,928.22,651.85,167.18
22:34:15,server_20,22.4,25.62,4.47,2.83,5652.88
22:34:15,server_9,26.62,22.52,298.31,411.73,0.0
22:34:15,server_1,58.54,31.37,6175.32,6627.05,28.62
22:34:15,server_2,23.78,20.36,234.18,148.08,0.0
22:34:15,server_3,54.17,40.04,15455.31,14266.0,45.9
22:34:15,server_4,55.99,57.05,1590.21,1663.48,1481.86
22:34:15,server_10,72.14,41.63,19172.33,18737.7,6.15
22:34:15,server_6,68.5,63.72,1318.74,1253.38,1314.06
22:34:15,server_7,93.28,16.12,961.47,1383.96,0.0
22:34:15,server_8,31.86,49.02,261.87,260.54,0.0
22:34:15,server_5,58.46,53.73,11875.65,12448.08,189.47
22:34:20,server_11,7.19,84.69,0.0,0.0,1.29
22:34:20,server_19,43.35,47.33,70.3,68.9,8640.9
22:34:20,server_18,55.79,35.51,14286.15,12866.48,5.54
22:34:20,server_17,71.06,59.68,16445.57,13515.9,136.73
22:34:20,server_16,60.14,60.8,606.12,897.35,0.0
22:34:20,server_15,97.74,94.9,902.7,1097.35,40.52
22:34:20,server_14,66.9,59.83,4183.12,3852.74,1863.97
22:34:20,server_13,31.33,25.03,52.27,58.24,7988.33
22:34:20,server_12,50.33,62.86,472.77,528.87,90.47
22:34:20,server_20,11.07,88.25,144.62,124.51,48.56
22:34:20,server_10,26.92,94.6,289.39,403.49,108.78
22:34:20,server_8,54.1,45.66,17772.65,14881.02,145.38
22:34:20,server_7,22.92,30.36,185.93,139.37,8062.39
22:34:20,server_6,55.38,71.41,617.19,684.25,0.0
22:34:20,server_5,51.64,45.06,571.54,777.15,49.35
22:34:20,server_4,86.69,17.85,838.15,775.83,16.47
22:34:20,server_3,74.84,37.29,6324.78,5102.76,168.69
22:34:20,server_2,20.93,25.42,170.21,210.46,24.36
22:34:20,server_1,42.44,46.91,2917.44,3134.76,1566.41
22:34:20,server_9,66.71,54.32,2035.69,2355.51,1727.5
22:34:25,server_14,35.03,55.85,439.53,449.77,113.02
22:34:25,server_15,38.93,25.16,362.94,500.89,59.6
22:34:25,server_16,92.01,4.94,927.09,1088.77,40.36
22:34:25,server_13,20.68,42.98,25.13,12.77,5794.53
22:34:25,server_18,68.46,59.46,743.64,500.85,0.0
22:34:25,server_19,63.42,71.76,578.78,639.86,11.32
22:34:25,server_20,94.09,98.1,884.94,1196.92,29.33
22:34:25,server_17,20.23,23.38,182.97,196.1,37.9
22:34:25,server_12,88.1,80.6,866.06,914.04,122.75
22:34:25,server_11,92.72,15.83,955.86,617.08,101.04
22:34:25,server_1,32.18,21.63,159.32,114.91,6948.11
22:34:25,server_9,34.57,43.05,56.78,84.4,8630.29
22:34:25,server_8,31.93,31.09,323.35,358.94,45.61
22:34:25,server_7,21.77,85.24,163.28,205.88,91.63
22:34:25,server_6,62.53,76.03,589.02,590.48,93.02
22:34:25,server_5,60.58,32.59,17917.7,21165.11,144.1
22:34:25,server_4,62.26,55.01,13686.74,15102.79,0.93
22:34:25,server_3,84.79,5.82,856.17,1271.03,50.41
22:34:25,server_2,54.69,44.51,593.1,413.67,19.16
22:34:25,server_10,83.73,5.32,819.77,648.06,133.59
22:34:30,server_13,27.5,80.22,302.66,351.36,139.04
22:34:30,server_14,27.33,23.9,232.76,313.87,0.0
22:34:30,server_15,50.74,68.45,444.01,634.69,25.52
22:34:30,server_20,48.95,45.22,599.43,880.19,103.75
22:34:30,server_18,58.27,55.99,4314.24,4682.45,1403.29
22:34:30,server_19,90.27,15.95,889.39,521.33,9.39
22:34:30,server_12,84.69,15.24,886.8,810.33,120.59
22:34:30,server_16,39.51,51.01,407.31,514.92,0.0
22:34:30,server_11,40.64,59.22,1038.49,921.11,1784.93
22:34:30,server_17,89.03,27.29,773.84,400.44,0.0
22:34:30,server_9,83.98,1.14,873.28,545.37,3.45
22:34:30,server_10,47.93,70.2,503.63,567.63,58.63
22:34:30,server_2,31.67,25.85,361.2,218.05,12.68
22:34:30,server_3,36.84,60.42,417.37,237.42,107.44
22:34:30,server_4,82.04,9.6,747.15,381.39,0.0
22:34:30,server_1,3.86,86.3,54.6,34.69,56.52
22:34:30,server_6,45.58,37.5,478.62,413.21,0.0
22:34:30,server_7,94.37,0.42,871.98,586.61,48.44
22:34:30,server_8,35.43,52.67,262.97,347.11,47.79
22:34:30,server_5,39.87,23.87,5.46,2.92,6886.0
22:34:35,server_20,73.66,39.29,15022.45,15055.37,184.0
22:34:35,server_12,25.65,90.44,293.38,344.24,86.62
22:34:35,server_19,45.82,37.97,25.8,29.39,4596.29
22:34:35,server_18,54.23,31.25,5687.39,6210.43,52.18
22:34:35,server_17,35.68,37.82,335.8,456.34,81.06
22:34:35,server_16,54.89,49.44,10723.91,11531.19,15.78
22:34:35,server_15,2.52,96.38,95.12,111.82,73.51
22:34:35,server_14,73.39,38.03,15700.83,14370.77,190.49
22:34:35,server_13,54.77,55.34,554.06,482.1,117.82
22:34:35,server_11,94.43,4.31,940.48,1327.16,2.41
22:34:35,server_7,9.4,89.47,137.73,71.72,6.66
22:34:35,server_9,42.4,49.7,4360.75,4442.91,938.75
22:34:35,server_8,92.54,12.21,1024.74,617.86,0.0
22:34:35,server_6,38.13,28.5,124.19,85.57,9470.99
22:34:35,server_5,40.89,34.06,446.49,611.14,49.06
22:34:35,server_4,61.19,75.22,632.62,819.63,28.65
22:34:35,server_3,66.14,58.13,713.68,1039.51,114.92
22:34:35,server_2,50.53,63.25,495.5,674.03,31.84
22:34:35,server_1,72.34,57.44,15209.51,17478.85,192.73
22:34:35,server_10,92.82,88.83,972.37,1443.33,70.56
22:34:40,server_15,59.3,49.25,13050.64,14174.88,176.91
22:34:40,server_13,45.37,20.44,131.23,125.88,6700.13
22:34:40,server_14,46.14,55.4,497.19,479.42,136.69
22:34:40,server_16,65.92,69.09,645.71,921.63,86.08
22:34:40,server_12,40.11,23.76,7.47,10.64,7152.89
22:34:40,server_18,56.87,55.69,1834.38,1914.36,1731.98
22:34:40,server_19,51.45,68.46,3137.2,2526.81,1214.45
22:34:40,server_20,24.21,26.67,261.89,162.12,32.78
22:34:40,server_17,35.41,41.1,0.87,1.02,7552.29
22:34:40,server_11,39.09,33.7,378.36,195.58,0.0
22:34:40,server_1,22.84,47.08,142.39,201.78,7313.95
22:34:40,server_9,58.58,64.27,463.91,317.99,85.2
22:34:40,server_2,65.29,72.96,551.2,638.65,105.69
22:34:40,server_3,28.86,10.96,290.37,333.91,24.04
22:34:40,server_4,22.97,11.78,240.46,257.95,40.7
22:34:40,server_10,32.09,39.93,235.46,277.51,52.07
22:34:40,server_6,15.24,93.45,201.63,286.05,71.16
22:34:40,server_7,24.47,31.75,374.14,237.48,0.0
